ROW_ID,ORDER_ID,ORDER_DATE,ORDER_DATE_ID,ORDER_MONTH,SHIP_DATE,CUSTOMER_ID,PRODUCT_ID,LOCATION_ID,SALES
7612,US-2016-130491,2016-08-02,20160802,Aug,2016-11-02,BH-11710,OFF-PA-10000791,51,9.54
7613,US-2016-130491,2016-08-02,20160802,Aug,2016-11-02,BH-11710,OFF-FA-10000134,51,5.81
7614,US-2016-130491,2016-08-02,20160802,Aug,2016-11-02,BH-11710,OFF-AR-10001149,51,5.76
7638,CA-2018-104885,2018-02-03,20180203,Feb,2018-08-03,DB-13555,OFF-AR-10001615,118,59.52
7639,CA-2018-104885,2018-02-03,20180203,Feb,2018-08-03,DB-13555,OFF-EN-10003286,118,57.96
7640,CA-2018-104885,2018-02-03,20180203,Feb,2018-08-03,DB-13555,FUR-BO-10003660,118,441.96
7641,CA-2018-104885,2018-02-03,20180203,Feb,2018-08-03,DB-13555,OFF-PA-10002764,118,68.04
7642,US-2017-157490,2017-06-10,20170610,Jun,2017-07-10,LB-16795,TEC-MA-10001695,125,703.71
7643,US-2017-157490,2017-06-10,20170610,Jun,2017-07-10,LB-16795,OFF-BI-10002824,125,17.90
7644,US-2017-157490,2017-06-10,20170610,Jun,2017-07-10,LB-16795,OFF-BI-10002571,125,11.98
7645,US-2017-157490,2017-06-10,20170610,Jun,2017-07-10,LB-16795,TEC-AC-10001553,125,67.96
7646,CA-2016-161452,2016-05-04,20160504,May,2016-11-04,CA-11965,FUR-CH-10003973,184,892.22
7652,CA-2018-110821,2018-07-08,20180708,Jul,2018-08-08,CK-12205,TEC-AC-10001552,324,119.45
7653,CA-2018-110821,2018-07-08,20180708,Jul,2018-08-08,CK-12205,OFF-ST-10002790,324,118.16
7660,CA-2018-146493,2018-01-06,20180106,Jan,2018-05-06,CV-12805,OFF-BI-10003676,422,53.90
7661,CA-2015-105417,2015-07-01,20150701,Jul,2015-12-01,VS-21820,FUR-FU-10004864,328,76.73
7662,CA-2015-105417,2015-07-01,20150701,Jul,2015-12-01,VS-21820,OFF-BI-10003708,328,10.43
7666,US-2017-140158,2017-04-10,20170410,Apr,2017-08-10,DR-12940,OFF-BI-10000977,353,30.40
7667,US-2017-140158,2017-04-10,20170410,Apr,2017-08-10,DR-12940,TEC-CO-10001449,353,5399.91
7668,US-2017-140158,2017-04-10,20170410,Apr,2017-08-10,DR-12940,OFF-ST-10000136,353,119.10
7676,CA-2018-133487,2018-06-05,20180605,Jun,2018-09-05,TS-21655,OFF-AP-10001271,167,152.94
7677,CA-2015-142951,2015-08-10,20150810,Aug,2015-08-10,JG-15115,TEC-AC-10002331,431,23.47
7696,CA-2018-107958,2018-02-07,20180207,Feb,2018-05-07,AH-10120,OFF-PA-10000357,336,163.96
7697,CA-2018-107958,2018-02-07,20180207,Feb,2018-05-07,AH-10120,OFF-BI-10001787,336,5.23
7711,US-2016-142811,2016-02-04,20160204,Feb,2016-07-04,JL-15850,TEC-PH-10003095,197,87.80
7715,CA-2015-150203,2015-05-12,20150512,May,2015-07-12,JB-15925,OFF-AP-10001469,183,250.26
7716,US-2018-101518,2018-03-11,20180311,Mar,2018-08-11,PB-19105,TEC-AC-10001553,357,40.78
7717,CA-2016-149636,2016-06-01,20160601,Jun,2016-12-01,SP-20620,OFF-PA-10004041,126,29.60
7718,CA-2016-149636,2016-06-01,20160601,Jun,2016-12-01,SP-20620,OFF-BI-10002764,126,1.94
7720,CA-2016-108588,2016-05-01,20160501,May,2016-10-01,BG-11695,OFF-AR-10001615,399,59.52
7721,CA-2016-108588,2016-05-01,20160501,May,2016-10-01,BG-11695,OFF-EN-10000461,399,17.48
7722,CA-2016-108588,2016-05-01,20160501,May,2016-10-01,BG-11695,OFF-BI-10004506,399,13.17
7733,CA-2018-143294,2018-02-06,20180206,Feb,2018-08-06,JD-15790,OFF-PA-10000743,335,10.69
7761,CA-2015-155390,2015-06-12,20150612,Jun,2015-11-12,BG-11035,OFF-PA-10003641,342,42.21
7762,CA-2018-123071,2018-03-12,20180312,Mar,2018-06-12,CC-12550,OFF-PA-10003729,315,10.37
7764,CA-2016-103093,2016-03-02,20160302,Mar,2016-07-02,FO-14305,OFF-EN-10003286,91,74.52
7765,US-2018-118941,2018-12-08,20181208,Dec,2018-12-08,BB-11545,OFF-AR-10004078,29,17.52
7766,US-2018-118941,2018-12-08,20181208,Dec,2018-12-08,BB-11545,FUR-CH-10002331,29,1779.90
7767,US-2018-118941,2018-12-08,20181208,Dec,2018-12-08,BB-11545,OFF-AR-10001953,29,219.90
7770,CA-2017-155978,2017-01-08,20170108,Jan,2017-01-08,TS-21205,TEC-PH-10002885,135,1039.73
7771,CA-2017-155978,2017-01-08,20170108,Jan,2017-01-08,TS-21205,OFF-AP-10002892,135,45.96
7782,CA-2016-132136,2016-08-03,20160803,Aug,2016-12-03,FO-14305,OFF-BI-10002706,74,8.57
7783,CA-2017-162236,2017-04-11,20170411,Apr,2017-06-11,ER-13855,OFF-ST-10003442,431,45.25
7784,CA-2017-162236,2017-04-11,20170411,Apr,2017-06-11,ER-13855,FUR-TA-10002533,431,876.30
7785,CA-2017-162236,2017-04-11,20170411,Apr,2017-06-11,ER-13855,OFF-SU-10003505,431,185.38
7797,US-2016-145121,2016-02-10,20160210,Feb,2016-06-10,MP-17965,OFF-BI-10001078,123,26.90
7801,CA-2018-157413,2018-01-06,20180106,Jan,2018-06-06,BW-11065,OFF-ST-10002756,359,324.74
7815,US-2018-109316,2018-08-06,20180806,Aug,2018-10-06,MG-17680,FUR-BO-10004834,194,1497.67
7816,US-2018-109316,2018-08-06,20180806,Aug,2018-10-06,MG-17680,TEC-PH-10000307,194,17.52
7821,CA-2018-152436,2018-08-12,20180812,Aug,2018-10-12,CW-11905,OFF-ST-10000036,354,592.74
7826,CA-2016-127327,2016-03-02,20160302,Mar,2016-07-02,PW-19030,FUR-CH-10004218,396,90.88
7849,CA-2017-104311,2017-02-05,20170205,Feb,2017-06-05,AS-10090,OFF-ST-10000321,317,18.94
7850,CA-2017-104311,2017-02-05,20170205,Feb,2017-06-05,AS-10090,OFF-ST-10002957,317,12.67
7851,CA-2017-104311,2017-02-05,20170205,Feb,2017-06-05,AS-10090,OFF-LA-10000973,317,5.04
7855,CA-2018-135587,2018-07-12,20180712,Jul,2018-12-12,BH-11710,OFF-AP-10004540,437,320.64
7856,CA-2018-135587,2018-07-12,20180712,Jul,2018-12-12,BH-11710,TEC-AC-10001266,437,52.00
7861,CA-2018-152261,2018-02-03,20180203,Feb,2018-06-03,JA-15970,OFF-BI-10002353,384,18.53
7870,US-2018-166233,2018-03-07,20180307,Mar,2018-09-07,MO-17950,TEC-AC-10002167,425,24.00
7872,CA-2017-101672,2017-03-10,20170310,Mar,2017-07-10,DB-12910,OFF-LA-10002271,143,6.16
7873,CA-2017-101672,2017-03-10,20170310,Mar,2017-07-10,DB-12910,FUR-CH-10004063,143,915.14
7874,CA-2017-101672,2017-03-10,20170310,Mar,2017-07-10,DB-12910,OFF-PA-10004610,143,8.56
7875,CA-2017-101672,2017-03-10,20170310,Mar,2017-07-10,DB-12910,OFF-PA-10001878,143,97.82
7881,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,OFF-AR-10003856,131,13.34
7882,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,TEC-AC-10002006,131,76.75
7883,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,TEC-AC-10002006,131,102.34
7884,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,OFF-PA-10002246,131,10.32
7885,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,OFF-SU-10004782,131,47.32
7886,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,FUR-FU-10004351,131,23.38
7887,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,FUR-FU-10004270,131,16.72
7888,CA-2018-118017,2018-03-12,20180312,Mar,2018-06-12,LC-16870,FUR-FU-10004053,131,16.19
7909,CA-2017-149762,2017-03-12,20170312,Mar,2017-07-12,RD-19720,FUR-TA-10004147,144,268.70
7910,CA-2017-149762,2017-03-12,20170312,Mar,2017-07-12,RD-19720,OFF-AR-10001662,144,21.92
7911,CA-2017-149762,2017-03-12,20170312,Mar,2017-07-12,RD-19720,OFF-ST-10001558,144,48.72
7912,CA-2017-149762,2017-03-12,20170312,Mar,2017-07-12,RD-19720,FUR-BO-10001337,144,205.67
7918,CA-2018-100783,2018-04-09,20180409,Apr,2018-08-09,JK-16120,OFF-AR-10000380,313,30.38
7919,CA-2016-152513,2016-04-07,20160407,Apr,2016-08-07,JP-16135,OFF-BI-10002706,175,22.85
7919,CA-2016-152513,2016-04-07,20160407,Apr,2016-08-07,JP-16135,OFF-BI-10002706,176,22.85
7948,CA-2015-131009,2015-01-03,20150103,Jan,2015-05-03,SC-20380,OFF-FA-10004395,303,18.84
7949,CA-2015-131009,2015-01-03,20150103,Jan,2015-05-03,SC-20380,FUR-CH-10001270,303,362.25
7950,CA-2015-131009,2015-01-03,20150103,Jan,2015-05-03,SC-20380,FUR-FU-10001095,303,63.55
7951,CA-2015-131009,2015-01-03,20150103,Jan,2015-05-03,SC-20380,OFF-ST-10001469,303,129.55
7954,CA-2015-138359,2015-01-04,20150104,Jan,2015-06-04,KH-16330,OFF-ST-10000636,32,66.96
7955,CA-2015-138359,2015-01-04,20150104,Jan,2015-06-04,KH-16330,OFF-BI-10000145,32,6.24
7956,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,FUR-CH-10001190,165,435.17
7957,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,OFF-FA-10002780,165,14.90
7958,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,OFF-AP-10004052,165,15.80
7959,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,FUR-FU-10004666,165,72.90
7960,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,FUR-TA-10004086,165,206.35
7961,CA-2018-131807,2018-05-10,20180510,May,2018-10-10,GG-14650,TEC-PH-10000702,165,7.99
7968,CA-2017-157707,2017-10-10,20171010,Oct,2017-12-10,CC-12610,FUR-BO-10001567,130,90.88
7969,CA-2017-157707,2017-10-10,20171010,Oct,2017-12-10,CC-12610,TEC-PH-10002583,130,15.99
7970,CA-2017-157707,2017-10-10,20171010,Oct,2017-12-10,CC-12610,FUR-CH-10004853,130,120.78
7981,CA-2015-103800,2015-03-01,20150301,Mar,2015-07-01,DP-13000,OFF-PA-10000174,338,16.45
7997,US-2018-105998,2018-03-11,20180311,Mar,2018-05-11,CR-12580,TEC-AC-10004469,174,199.75
7998,US-2018-105998,2018-03-11,20180311,Mar,2018-05-11,CR-12580,FUR-TA-10001095,174,1673.18
7999,US-2015-148194,2015-04-05,20150405,Apr,2015-07-05,BS-11365,FUR-FU-10001852,228,12.18
8000,US-2015-148194,2015-04-05,20150405,Apr,2015-07-05,BS-11365,OFF-AP-10000696,228,57.68
8001,US-2016-151407,2016-08-11,20160811,Aug,2016-12-11,RD-19585,TEC-PH-10003885,85,263.96
8004,CA-2015-143210,2015-01-12,20150112,Jan,2015-03-12,AA-10645,TEC-PH-10004434,39,271.90
8005,CA-2015-143210,2015-01-12,20150112,Jan,2015-03-12,AA-10645,FUR-FU-10003878,39,45.84
8006,CA-2015-143210,2015-01-12,20150112,Jan,2015-03-12,AA-10645,FUR-FU-10002268,39,9.82
8007,CA-2017-139808,2017-07-10,20170710,Jul,2017-11-10,MC-18100,OFF-FA-10001883,234,93.36
8017,US-2015-131870,2015-09-09,20150909,Sep,2015-11-09,NF-18595,FUR-FU-10002501,387,60.67
8018,US-2015-131870,2015-09-09,20150909,Sep,2015-11-09,NF-18595,OFF-AR-10000634,387,30.82
8020,CA-2018-167227,2018-02-11,20180211,Feb,2018-05-11,NP-18670,OFF-AP-10001962,1,83.90
8021,CA-2018-167227,2018-02-11,20180211,Feb,2018-05-11,NP-18670,OFF-PA-10001838,1,11.76
8031,CA-2017-158806,2017-07-01,20170701,Jul,2017-11-01,NM-18520,FUR-FU-10004270,305,23.08
8032,CA-2017-158806,2017-07-01,20170701,Jul,2017-11-01,NM-18520,OFF-PA-10004621,305,25.92
8048,CA-2018-130834,2018-03-11,20180311,Mar,2018-06-11,JM-16195,OFF-PA-10003673,423,16.27
8049,CA-2017-168543,2017-03-07,20170307,Mar,2017-07-07,DK-13225,OFF-AP-10000938,401,706.86
8063,CA-2017-132997,2017-07-11,20170711,Jul,2017-09-11,LW-17215,TEC-PH-10000586,391,263.96
8064,CA-2017-132997,2017-07-11,20170711,Jul,2017-09-11,LW-17215,TEC-PH-10003811,391,359.97
8065,CA-2017-132997,2017-07-11,20170711,Jul,2017-09-11,LW-17215,OFF-PA-10004983,391,12.96
8066,CA-2017-132997,2017-07-11,20170711,Jul,2017-09-11,LW-17215,OFF-ST-10003479,391,116.82
8067,CA-2017-132997,2017-07-11,20170711,Jul,2017-09-11,LW-17215,OFF-BI-10004318,391,276.78
8070,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,OFF-ST-10002743,328,454.56
8071,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,FUR-FU-10002116,328,141.42
8072,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,FUR-CH-10003199,328,310.74
8073,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,OFF-AR-10003158,328,12.74
8074,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,OFF-BI-10000301,328,6.47
8075,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,OFF-BI-10000343,328,13.75
8076,CA-2018-151750,2018-01-01,20180101,Jan,2018-05-01,JM-15250,OFF-AP-10004708,328,15.22
8090,US-2016-117492,2016-07-08,20160708,Jul,2016-09-08,NS-18640,OFF-AP-10001492,28,77.58
8112,CA-2017-130393,2017-01-12,20170112,Jan,2017-03-12,JM-15865,FUR-CH-10002647,340,248.43
8113,CA-2017-130393,2017-01-12,20170112,Jan,2017-03-12,JM-15865,OFF-AP-10004859,340,11.65
8114,CA-2017-130393,2017-01-12,20170112,Jan,2017-03-12,JM-15865,FUR-CH-10004477,340,85.25
8115,CA-2018-144820,2018-03-10,20180310,Mar,2018-07-10,LW-16825,OFF-AR-10004817,326,20.64
8125,US-2018-150070,2018-07-09,20180709,Jul,2018-12-09,JA-15970,FUR-CH-10004860,179,161.57
8142,CA-2017-100993,2017-05-02,20170502,May,2017-10-02,AZ-10750,OFF-LA-10003223,174,14.73
8143,CA-2017-100993,2017-05-02,20170502,May,2017-10-02,AZ-10750,OFF-ST-10004340,174,186.54
8144,CA-2017-100993,2017-05-02,20170502,May,2017-10-02,AZ-10750,FUR-TA-10001095,174,557.73
8145,CA-2017-100993,2017-05-02,20170502,May,2017-10-02,AZ-10750,TEC-PH-10001448,174,159.97
8157,CA-2017-131296,2017-04-10,20170410,Apr,2017-09-10,MS-17830,FUR-TA-10002622,28,239.37
8164,CA-2016-168207,2016-02-11,20160211,Feb,2016-06-11,LT-17110,FUR-FU-10004909,173,96.96
8165,CA-2016-168207,2016-02-11,20160211,Feb,2016-06-11,LT-17110,OFF-BI-10001524,173,117.49
8166,CA-2016-168207,2016-02-11,20160211,Feb,2016-06-11,LT-17110,OFF-BI-10003355,173,11.95
8167,CA-2016-168207,2016-02-11,20160211,Feb,2016-06-11,LT-17110,FUR-BO-10004357,173,512.50
8179,CA-2017-166429,2017-02-09,20170209,Feb,2017-08-09,TG-21310,TEC-CO-10002095,236,999.98
8180,CA-2016-112767,2016-02-08,20160208,Feb,2016-06-08,DK-12985,FUR-TA-10003469,364,277.50
8189,CA-2016-140375,2016-02-10,20160210,Feb,2016-05-10,SG-20470,OFF-PA-10001870,27,19.44
8190,CA-2016-140375,2016-02-10,20160210,Feb,2016-05-10,SG-20470,OFF-BI-10000320,27,7.38
8196,CA-2016-136700,2016-06-12,20160612,Jun,2016-11-12,DB-13120,OFF-PA-10004519,158,8.96
8197,CA-2018-102736,2018-05-09,20180509,May,2018-09-09,LP-17095,TEC-AC-10004568,341,89.57
8198,CA-2018-102736,2018-05-09,20180509,May,2018-09-09,LP-17095,OFF-AR-10001897,341,71.96
8199,CA-2018-102736,2018-05-09,20180509,May,2018-09-09,LP-17095,OFF-PA-10001800,341,15.55
8202,CA-2016-114811,2016-08-11,20160811,Aug,2016-08-11,KD-16495,OFF-ST-10000885,402,67.15
8203,CA-2016-114811,2016-08-11,20160811,Aug,2016-08-11,KD-16495,TEC-PH-10004165,402,549.98
8204,CA-2016-114811,2016-08-11,20160811,Aug,2016-08-11,KD-16495,FUR-FU-10002240,402,11.82
8205,CA-2016-114811,2016-08-11,20160811,Aug,2016-08-11,KD-16495,TEC-MA-10000045,402,4643.80
8206,CA-2016-114811,2016-08-11,20160811,Aug,2016-08-11,KD-16495,FUR-CH-10003746,402,577.76
8211,CA-2018-128769,2018-07-09,20180709,Jul,2018-12-09,DM-12955,OFF-AP-10001271,344,81.57
8212,CA-2017-116337,2017-07-11,20170711,Jul,2017-12-11,MC-17845,FUR-FU-10002030,312,44.46
8213,CA-2017-116337,2017-07-11,20170711,Jul,2017-12-11,MC-17845,OFF-ST-10001272,312,314.09
8218,CA-2015-120775,2015-03-10,20150310,Mar,2015-07-10,RD-19930,OFF-FA-10002676,311,4.34
8219,CA-2015-120775,2015-03-10,20150310,Mar,2015-07-10,RD-19930,FUR-FU-10000758,311,31.78
8220,CA-2015-120775,2015-03-10,20150310,Mar,2015-07-10,RD-19930,OFF-LA-10002271,311,4.93
8221,CA-2015-120775,2015-03-10,20150310,Mar,2015-07-10,RD-19930,OFF-BI-10002609,311,1.79
8222,CA-2015-120775,2015-03-10,20150310,Mar,2015-07-10,RD-19930,OFF-FA-10000254,311,15.07
8226,CA-2018-104136,2018-01-11,20180111,Jan,2018-04-11,SF-20065,OFF-PA-10004243,36,189.70
8227,CA-2018-104136,2018-01-11,20180111,Jan,2018-04-11,SF-20065,OFF-PA-10001033,36,40.99
8228,CA-2017-123050,2017-04-04,20170404,Apr,2017-08-04,BC-11125,FUR-FU-10000723,395,82.64
8229,CA-2017-123050,2017-04-04,20170404,Apr,2017-08-04,BC-11125,OFF-ST-10003455,395,31.02
8230,CA-2017-123050,2017-04-04,20170404,Apr,2017-08-04,BC-11125,TEC-AC-10001109,395,89.97
8235,CA-2018-102204,2018-01-05,20180105,Jan,2018-06-05,CJ-12010,OFF-SU-10001212,115,3.33
8236,CA-2018-102204,2018-01-05,20180105,Jan,2018-06-05,CJ-12010,FUR-TA-10001889,115,933.26
8237,CA-2018-102204,2018-01-05,20180105,Jan,2018-06-05,CJ-12010,FUR-CH-10002024,115,2803.92
8242,CA-2015-109855,2015-01-09,20150109,Jan,2015-05-09,LH-16900,OFF-BI-10004716,399,23.74
8243,CA-2015-109855,2015-01-09,20150109,Jan,2015-05-09,LH-16900,TEC-AC-10002842,399,357.00
8247,CA-2016-129217,2016-10-05,20161005,Oct,2016-10-05,DP-13390,OFF-AP-10002439,68,70.97
8248,CA-2016-129217,2016-10-05,20161005,Oct,2016-10-05,DP-13390,OFF-AR-10004602,68,36.78
8250,CA-2016-140221,2016-05-03,20160503,May,2016-09-03,MS-17365,OFF-BI-10002854,75,11.21
8251,CA-2016-140221,2016-05-03,20160503,May,2016-09-03,MS-17365,FUR-FU-10000023,75,4.71
8252,CA-2016-140221,2016-05-03,20160503,May,2016-09-03,MS-17365,OFF-AP-10000828,75,180.98
8253,CA-2016-140221,2016-05-03,20160503,May,2016-09-03,MS-17365,OFF-ST-10000777,75,60.42
8281,CA-2018-134810,2018-09-05,20180905,Sep,2018-10-05,MC-17605,OFF-EN-10002504,425,65.23
8282,CA-2018-134810,2018-09-05,20180905,Sep,2018-10-05,MC-17605,FUR-CH-10001270,425,207.00
8294,US-2018-168802,2018-03-11,20180311,Mar,2018-07-11,JO-15145,OFF-BI-10002393,229,18.37
8298,US-2016-158911,2016-05-07,20160507,May,2016-11-07,RS-19765,FUR-FU-10003829,431,4.93
8299,US-2016-158911,2016-05-07,20160507,May,2016-11-07,RS-19765,OFF-LA-10003223,431,11.78
8305,CA-2018-135419,2018-03-11,20180311,Mar,2018-09-11,BG-11740,FUR-TA-10001086,156,486.37
8310,CA-2015-168312,2015-01-03,20150103,Jan,2015-07-03,GW-14605,OFF-ST-10003692,336,137.35
8311,CA-2015-168312,2015-01-03,20150103,Jan,2015-07-03,GW-14605,FUR-TA-10001866,336,376.51
8321,CA-2016-142937,2016-05-12,20160512,May,2016-06-12,SF-20065,OFF-AR-10003582,312,45.04
8325,CA-2018-144456,2018-08-09,20180809,Aug,2018-09-09,FC-14245,OFF-ST-10001321,102,61.68
8326,CA-2018-144456,2018-08-09,20180809,Aug,2018-09-09,FC-14245,TEC-PH-10001750,102,158.38
8329,CA-2018-118577,2018-06-10,20180610,Jun,2018-11-10,XP-21865,OFF-PA-10001357,412,143.70
8330,CA-2018-118577,2018-06-10,20180610,Jun,2018-11-10,XP-21865,OFF-PA-10004888,412,6.48
8331,CA-2018-113572,2018-07-11,20180711,Jul,2018-11-11,FP-14320,TEC-AC-10002370,402,7.88
8332,CA-2017-153269,2017-09-03,20170903,Sep,2017-12-03,PS-18760,OFF-ST-10004634,38,11.21
8333,CA-2017-153269,2017-09-03,20170903,Sep,2017-12-03,PS-18760,FUR-CH-10002647,38,354.90
8334,CA-2017-153269,2017-09-03,20170903,Sep,2017-12-03,PS-18760,OFF-PA-10001801,38,17.94
8335,CA-2017-153269,2017-09-03,20170903,Sep,2017-12-03,PS-18760,OFF-BI-10004632,38,51.80
8337,CA-2017-101469,2017-02-07,20170207,Feb,2017-08-07,KH-16360,OFF-AR-10003986,243,7.70
8352,CA-2018-132199,2018-03-05,20180305,Mar,2018-08-05,BO-11350,FUR-FU-10004245,360,32.45
8353,CA-2018-132199,2018-03-05,20180305,Mar,2018-08-05,BO-11350,OFF-BI-10003684,360,26.39
8354,CA-2018-132199,2018-03-05,20180305,Mar,2018-08-05,BO-11350,FUR-TA-10003748,360,373.47
8355,CA-2018-132199,2018-03-05,20180305,Mar,2018-08-05,BO-11350,OFF-BI-10002133,360,64.20
8356,CA-2018-132199,2018-03-05,20180305,Mar,2018-08-05,BO-11350,OFF-FA-10002280,360,8.00
8361,CA-2018-147207,2018-02-01,20180201,Feb,2018-04-01,TS-21655,OFF-AR-10001955,303,31.74
8362,CA-2018-147207,2018-02-01,20180201,Feb,2018-04-01,TS-21655,OFF-AP-10000027,303,5.43
8363,CA-2018-147207,2018-02-01,20180201,Feb,2018-04-01,TS-21655,FUR-TA-10002958,303,913.43
8364,CA-2018-147207,2018-02-01,20180201,Feb,2018-04-01,TS-21655,OFF-ST-10002615,303,372.14
8367,CA-2015-109918,2015-07-09,20150709,Jul,2015-12-09,LR-17035,OFF-SU-10004290,145,27.36
8368,CA-2015-109918,2015-07-09,20150709,Jul,2015-12-09,LR-17035,OFF-PA-10000174,145,20.56
8369,CA-2015-109918,2015-07-09,20150709,Jul,2015-12-09,LR-17035,OFF-BI-10004308,145,83.92
8375,CA-2016-158701,2016-05-01,20160501,May,2016-10-01,JL-15175,OFF-AP-10004859,153,87.36
8376,CA-2016-158701,2016-05-01,20160501,May,2016-10-01,JL-15175,OFF-BI-10001294,153,56.16
8386,CA-2018-137582,2018-04-09,20180409,Apr,2018-08-09,CV-12805,OFF-BI-10001757,136,11.81
8389,CA-2015-139423,2015-01-11,20150111,Jan,2015-05-11,DG-13300,OFF-AP-10004708,411,76.12
8391,CA-2018-153227,2018-04-12,20180412,Apr,2018-06-12,CS-12250,OFF-PA-10001838,183,11.76
8393,CA-2017-142594,2017-01-12,20170112,Jan,2017-06-12,EJ-14155,TEC-PH-10000193,35,137.94
8394,CA-2017-142594,2017-01-12,20170112,Jan,2017-06-12,EJ-14155,FUR-FU-10002045,35,111.15
8395,CA-2017-142594,2017-01-12,20170112,Jan,2017-06-12,EJ-14155,OFF-AP-10002945,35,901.95
8396,CA-2017-142594,2017-01-12,20170112,Jan,2017-06-12,EJ-14155,FUR-TA-10001095,35,366.01
8398,US-2015-120236,2015-03-09,20150309,Mar,2015-04-09,MR-17545,OFF-BI-10004099,338,7.68
8399,CA-2018-120061,2018-02-11,20180211,Feb,2018-07-11,SR-20425,FUR-CH-10001973,375,155.37
8401,CA-2016-110814,2016-05-12,20160512,May,2016-09-12,BD-11635,OFF-BI-10002026,399,232.40
8402,CA-2016-110814,2016-05-12,20160512,May,2016-09-12,BD-11635,FUR-CH-10003535,399,164.65
8403,CA-2016-110814,2016-05-12,20160512,May,2016-09-12,BD-11635,OFF-PA-10004156,399,22.68
8404,CA-2017-154067,2017-01-02,20170102,Jan,2017-07-02,SM-20950,OFF-PA-10002254,184,105.52
8405,CA-2018-140480,2018-08-07,20180807,Aug,2018-12-07,HE-14800,FUR-FU-10003247,118,83.92
8406,CA-2018-140480,2018-08-07,20180807,Aug,2018-12-07,HE-14800,TEC-AC-10002473,118,141.90
8407,CA-2018-140480,2018-08-07,20180807,Aug,2018-12-07,HE-14800,FUR-FU-10001057,118,39.98
8408,CA-2018-140480,2018-08-07,20180807,Aug,2018-12-07,HE-14800,OFF-AR-10001419,118,28.91
8409,CA-2018-140480,2018-08-07,20180807,Aug,2018-12-07,HE-14800,OFF-AR-10004010,118,174.95
8412,CA-2017-159765,2017-09-05,20170905,Sep,2017-12-05,TH-21100,OFF-AR-10003514,245,27.86
8416,CA-2018-107265,2018-06-04,20180604,Jun,2018-12-04,ML-17755,OFF-PA-10000474,86,106.32
8417,CA-2018-118199,2018-09-05,20180905,Sep,2018-11-05,LB-16795,OFF-BI-10004330,228,147.92
8418,CA-2018-118199,2018-09-05,20180905,Sep,2018-11-05,LB-16795,OFF-ST-10000604,228,104.28
8419,CA-2018-118199,2018-09-05,20180905,Sep,2018-11-05,LB-16795,FUR-TA-10004154,228,286.85
8420,CA-2018-118199,2018-09-05,20180905,Sep,2018-11-05,LB-16795,OFF-ST-10000636,228,66.96
8421,CA-2018-118199,2018-09-05,20180905,Sep,2018-11-05,LB-16795,TEC-AC-10004171,228,199.98
8427,CA-2016-128356,2016-02-10,20160210,Feb,2016-07-10,RP-19390,OFF-SU-10004290,131,10.94
8441,CA-2017-158302,2017-08-12,20170812,Aug,2017-12-12,JB-16045,OFF-PA-10002615,378,10.58
8442,CA-2018-145779,2018-06-05,20180605,Jun,2018-10-05,DB-13615,OFF-PA-10002254,196,84.42
8443,US-2017-155173,2017-06-03,20170603,Jun,2017-10-03,JB-16045,TEC-PH-10004586,359,431.94
8444,US-2017-155173,2017-06-03,20170603,Jun,2017-10-03,JB-16045,OFF-BI-10002982,359,2.04
8445,US-2017-155173,2017-06-03,20170603,Jun,2017-10-03,JB-16045,TEC-PH-10002538,359,68.24
8463,CA-2016-169537,2016-03-09,20160309,Mar,2016-07-09,JH-15820,OFF-LA-10001982,17,7.50
8489,CA-2017-158841,2017-02-02,20170202,Feb,2017-04-02,SE-20110,TEC-MA-10001127,243,8749.95
8490,CA-2017-158841,2017-02-02,20170202,Feb,2017-04-02,SE-20110,OFF-BI-10002557,243,36.40
8491,CA-2017-158841,2017-02-02,20170202,Feb,2017-04-02,SE-20110,FUR-FU-10001731,243,18.69
8492,CA-2018-106824,2018-07-07,20180707,Jul,2018-11-07,AT-10735,OFF-FA-10001135,194,5.94
8496,CA-2017-143154,2017-02-12,20170212,Feb,2017-08-12,AS-10225,TEC-AC-10002942,129,165.60
8497,CA-2015-169061,2015-05-03,20150503,May,2015-08-03,AB-10150,OFF-AR-10000588,390,59.52
